time,e1,e2,r1,r2,tau1,tau2
15.12126,0.0012917519,0.0017954223,-0.009935498,-0.0012903698,-8.28909,-2.4131603
15.126261,0.0012176037,0.0017595692,-0.010488503,-0.0012623155,-8.277273,-2.404975
15.131261,0.0011422634,0.0017245905,-0.01103767,-0.0012316471,-8.264884,-2.3964272
15.136261,0.0010662079,0.0016906243,-0.011579968,-0.001196513,-8.251905,-2.3875055
15.141262,0.0009894371,0.0016578333,-0.012114689,-0.0011550998,-8.238323,-2.3781984
15.146262,0.00091171265,0.0016258871,-0.012644008,-0.0011119517,-8.224161,-2.3685236
15.151262,0.00083339214,0.0015949374,-0.013165489,-0.001065162,-8.209401,-2.3584707
15.156263,0.0007543564,0.0015651612,-0.013679095,-0.001012818,-8.194029,-2.3480272
15.161263,0.0006747246,0.0015361896,-0.01418522,-0.00095962454,-8.178066,-2.3372133
15.166264,0.00059461594,0.0015081894,-0.014682725,-0.0009034369,-8.161498,-2.3260162
15.171265,0.00051403046,0.0014813524,-0.015170984,-0.00084237196,-8.144311,-2.3144243
15.176265,0.00043284893,0.0014552698,-0.015651599,-0.00078126043,-8.126526,-2.3024564
15.181265,0.000351429,0.0014301259,-0.01612226,-0.00071794353,-8.108129,-2.2901032
15.186266,0.00026977062,0.001406122,-0.016582407,-0.00065037236,-8.089101,-2.277349
15.191266,0.00018763542,0.0013828166,-0.017034277,-0.00058346614,-8.069469,-2.2642145
15.196266,0.0001052618,0.0013604052,-0.017476194,-0.0005150549,-8.049218,-2.2506907
15.201267,2.2888184e-05,0.0013391096,-0.017906427,-0.0004429426,-8.028334,-2.2367613
15.206267,-5.9604645e-05,0.0013184492,-0.01832664,-0.00037234835,-8.006836,-2.2224505
15.211267,-0.00014221668,0.0012986325,-0.018736392,-0.00030078366,-7.984713,-2.2077444
15.216268,-0.00022494793,0.0012796447,-0.019135788,-0.00022850186,-7.9619627,-2.1926415
15.221269,-0.00030744076,0.001261726,-0.019522503,-0.00015325844,-7.9385676,-2.1771276
15.226269,-0.0003899336,0.0012443457,-0.019898802,-8.03899e-05,-7.9145565,-2.1612284
15.231269,-0.000472188,0.0012277365,-0.020263165,-7.390976e-06,-7.8899107,-2.144929
15.23627,-0.000554204,0.001212161,-0.020615116,6.8154186e-05,-7.864619,-2.128217
15.24127,-0.00063598156,0.0011970475,-0.020955786,0.00014073402,-7.838703,-2.1111152
15.24627,-0.0007174015,0.0011826456,-0.021284252,0.000213027,-7.8121495,-2.0936098
15.251271,-0.0007983446,0.0011692271,-0.021599486,0.00028749555,-7.7849464,-2.075689
15.256271,-0.0008790493,0.001156196,-0.021903843,0.00035847723,-7.7571187,-2.057376
15.261271,-0.00095915794,0.0011438169,-0.02219522,0.00042872503,-7.728647,-2.0386562
15.266273,-0.0010386705,0.0011323765,-0.022473231,0.0005008057,-7.6995254,-2.0195189
15.271273,-0.0011177063,0.0011212416,-0.022739619,0.00056898966,-7.6697726,-1.9999864
15.276273,-0.001196146,0.0011106953,-0.022993535,0.0006361529,-7.6393795,-1.9800463
15.281274,-0.0012737513,0.0011010394,-0.023233429,0.0007048771,-7.6083307,-1.9596853
15.286274,-0.0013507605,0.0010916106,-0.023461685,0.0007693432,-7.576651,-1.938927
15.291274,-0.0014270544,0.0010827072,-0.023677438,0.0008325018,-7.544331,-1.9177605
15.296275,-0.0015022755,0.0010746494,-0.02387856,0.00089708716,-7.5113525,-1.8961711
15.301275,-0.0015769005,0.0010667406,-0.024068639,0.00095714256,-7.477744,-1.8741829
15.306275,-0.0016505718,0.0010592937,-0.024245694,0.001015693,-7.4434958,-1.851785
15.3112755,-0.0017234087,0.0010522865,-0.02441053,0.0010726564,-7.4086056,-1.8289762
15.316277,-0.0017950535,0.001046069,-0.024561048,0.0011309758,-7.3730597,-1.8057432
15.321277,-0.0018657446,0.0010398962,-0.024699628,0.0011844523,-7.336887,-1.7821119
15.326277,-0.001935482,0.0010341108,-0.02482614,0.0012362897,-7.300075,-1.7580702
15.331278,-0.0020039082,0.0010290742,-0.024938464,0.0012895167,-7.2626104,-1.733603
15.336278,-0.0020714998,0.0010240078,-0.025040194,0.0013377666,-7.224522,-1.7087382
15.341278,-0.0021377802,0.0010192767,-0.025128782,0.0013843849,-7.1857963,-1.683462
15.346279,-0.0022027493,0.0010152385,-0.025203988,0.0014323518,-7.146423,-1.6577631
15.351279,-0.0022666454,0.0010111108,-0.025268182,0.0014753714,-7.106428,-1.6316646
15.356279,-0.0023292303,0.0010072663,-0.025320053,0.0015168265,-7.065801,-1.6051569
15.36128,-0.0023903847,0.0010040924,-0.025358737,0.0015598759,-7.0245295,-1.5782256
15.366281,-0.0024504662,0.0010007545,-0.025387257,0.0015979335,-6.9826427,-1.5508982
15.371281,-0.0025091171,0.0009976551,-0.025403664,0.0016346201,-6.9401283,-1.5231612
15.376282,-0.0025663376,0.0009952039,-0.025407717,0.0016731173,-6.8969793,-1.4950032
15.381282,-0.0026222467,0.0009925291,-0.02540119,0.001706712,-6.853216,-1.4664495
15.386282,-0.0026768446,0.0009900406,-0.025384039,0.0017390624,-6.8088384,-1.4374903
15.391283,-0.0027297735,0.0009881854,-0.025354177,0.0017735362,-6.7638283,-1.4081107
15.396283,-0.0027813911,0.0009860545,-0.025314555,0.001803264,-6.718215,-1.3783392
15.401283,-0.0028315783,0.0009840801,-0.025264502,0.0018320158,-6.671988,-1.3481618
15.406284,-0.0028800964,0.0009827092,-0.025202632,0.001863189,-6.625144,-1.3175706
15.411284,-0.0029273033,0.0009810254,-0.025131851,0.0018899068,-6.577703,-1.2865882
15.416285,-0.0029729605,0.0009794757,-0.025050879,0.0019159839,-6.5296574,-1.2552048
15.421285,-0.0030171871,0.0009780377,-0.024960607,0.0019414276,-6.481011,-1.2234204
15.426286,-0.0030596256,0.0009771958,-0.024859011,0.0019698218,-6.4317575,-1.1912241
15.431286,-0.0031007528,0.0009759888,-0.024749547,0.0019941255,-6.381921,-1.1586441
15.436286,-0.0031403303,0.0009748861,-0.024631023,0.0020182356,-6.3314967,-1.1256683
15.441287,-0.0031780005,0.00097437203,-0.024501383,0.0020456463,-6.2804723,-1.092285
15.446287,-0.0032144785,0.00097346306,-0.024365336,0.002069354,-6.2288756,-1.0585208
15.451287,-0.0032494068,0.00097265095,-0.024220973,0.0020933077,-6.1766996,-1.0243653
15.456288,-0.0032824278,0.0009724274,-0.0240663,0.0021210387,-6.123938,-0.9898071
15.461288,-0.0033141375,0.0009717941,-0.023905396,0.00214535,-6.0706167,-0.9548749
15.466289,-0.0033442974,0.0009712577,-0.023736954,0.0021705031,-6.0167274,-0.91955566
15.47129,-0.00337255,0.0009713173,-0.023558974,0.0021998882,-5.962263,-0.88383865
15.47629,-0.0033996105,0.00097092986,-0.023376077,0.0022262037,-5.9072514,-0.8477542
15.48129,-0.0034251213,0.00097064674,-0.023186386,0.002253756,-5.851687,-0.8112881
15.486291,-0.0034487247,0.00097098947,-0.022987843,0.0022862256,-5.795558,-0.7744302
15.491291,-0.003471017,0.00097090006,-0.022784501,0.0023161173,-5.7388935,-0.73721
15.496291,-0.0034918785,0.00097090006,-0.022575676,0.0023475885,-5.681689,-0.699615
15.501292,-0.0035108328,0.0009715408,-0.022358656,0.0023845285,-5.6239357,-0.66163546
15.506292,-0.003528595,0.0009717494,-0.022138089,0.0024193078,-5.5656605,-0.6233003
15.511292,-0.0035449266,0.00097207725,-0.021912634,0.0024562925,-5.5068593,-0.58459747
15.516293,-0.0035595894,0.0009725094,-0.021681309,0.002495408,-5.4475327,-0.54553014
15.521294,-0.003572464,0.0009736568,-0.021443248,0.0025409013,-5.387677,-0.50608677
15.526294,-0.0035842657,0.0009743571,-0.021203011,0.0025847554,-5.327321,-0.466298
15.531294,-0.0035945177,0.0009752065,-0.020958066,0.0026313812,-5.266456,-0.42615262
15.536295,-0.0036029816,0.0009768009,-0.020706922,0.0026849508,-5.205075,-0.38563842
15.541295,-0.0036103725,0.0009779781,-0.020454139,0.0027373284,-5.1432066,-0.3447868
15.546295,-0.003616333,0.0009793192,-0.02019772,0.002793029,-5.0808454,-0.30358663
15.551296,-0.0036206245,0.0009814352,-0.019936234,0.0028560013,-5.0179834,-0.2620256
15.556296,-0.003623724,0.0009831637,-0.01967296,0.0029183477,-4.95465,-0.22013772
15.561296,-0.0036255121,0.000985086,-0.019407123,0.0029844642,-4.8908377,-0.17790756
15.566298,-0.0036256313,0.0009878576,-0.019136637,0.0030585825,-4.8265414,-0.13532712
15.571298,-0.003624916,0.0009902567,-0.018866539,0.0031324476,-4.761788,-0.092425935
15.576298,-0.0036227703,0.0009928942,-0.018593669,0.003210485,-4.6965685,-0.04919246
15.581299,-0.0036189556,0.0009964257,-0.018316507,0.0032970458,-4.6308823,-0.005618073
15.586299,-0.0036143064,0.0009995997,-0.01804009,0.0033836067,-4.5647545,0.038266495
15.591299,-0.0036084652,0.0010030568,-0.017762393,0.0034748614,-4.498179,0.082472906
15.5963,-0.003600955,0.0010074526,-0.017480701,0.0035749823,-4.431149,0.12701231
15.6013,-0.0035927296,0.0010115504,-0.01720059,0.0036756992,-4.3636928,0.17185372
15.6063,-0.0035831928,0.0010159761,-0.016918898,0.0037813932,-4.2958064,0.21700409
15.6113,-0.0035725832,0.0010207444,-0.016636878,0.003892377,-4.2274914,0.26246604
15.616302,-0.0035604239,0.0010265559,-0.01635179,0.004012868,-4.158744,0.30824587
15.621302,-0.0035476685,0.0010320991,-0.016069114,0.0041342825,-4.089593,0.3543122
15.626302,-0.0035338402,0.0010380447,-0.01578629,0.0042612255,-4.020029,0.40067816
15.631303,-0.0035185814,0.001045078,-0.015501082,0.004398018,-3.9500456,0.44735414
15.636303,-0.0035026073,0.001051873,-0.015217841,0.0045357645,-3.879676,0.49430358
15.641303,-0.0034856796,0.0010591149,-0.014935106,0.0046794415,-3.8089085,0.54154176
15.646304,-0.0034675598,0.0010675043,-0.014651328,0.0048332065,-3.7377403,0.5890787
15.651304,-0.0034487247,0.0010756999,-0.014369547,0.0049882084,-3.6661956,0.63688123
15.656304,-0.0034290552,0.0010843873,-0.014088869,0.0051492453,-3.5942707,0.6849602
15.661305,-0.0034081936,0.0010943115,-0.013807207,0.005320698,-3.52196,0.7333271
15.666306,-0.003386736,0.0011040866,-0.013528079,0.0054935515,-3.44929,0.7819468
15.671306,-0.003364563,0.0011143982,-0.013250679,0.0056725442,-3.3762524,0.83083385
15.676307,-0.0033410788,0.0011259913,-0.01297161,0.0058619976,-3.3028452,0.87999564
15.681307,-0.003317356,0.0011374354,-0.012696832,0.0060527325,-3.2290926,0.9293997
15.686307,-0.003292799,0.0011495054,-0.012423068,0.006249875,-3.154986,0.97906107
15.691308,-0.003267169,0.0011628866,-0.012148738,0.006457329,-3.080526,1.0289841
15.696308,-0.0032410622,0.0011761487,-0.011877328,0.006665975,-3.0057323,1.0791395
15.701308,-0.0032144785,0.0011900961,-0.01160863,0.0068810284,-2.9306042,1.1295375
15.706309,-0.003186822,0.0012054145,-0.011339188,0.007106453,-2.8551311,1.1801889
15.711309,-0.0031590462,0.0012206435,-0.011074305,0.007332802,-2.7793412,1.231061
15.71631,-0.0031305552,0.001236558,-0.010810673,0.007565081,-2.7032282,1.2821623
15.72131,-0.003101468,0.0012531877,-0.01054886,0.0078033805,-2.6267972,1.3334917
15.726311,-0.0030715466,0.0012712479,-0.010287195,0.008051693,-2.5500414,1.3850589
15.731311,-0.0030413866,0.0012892783,-0.010029107,0.008300692,-2.4729846,1.4368297
15.736311,-0.003010869,0.0013080239,-0.009773761,0.008555114,-2.3956237,1.4888163
15.741312,-0.0029793978,0.0013282299,-0.0095176995,0.008819103,-2.3179524,1.5410267
15.746312,-0.0029478073,0.0013484359,-0.009265542,0.00908339,-2.2399907,1.5934308
15.751312,-0.0029158592,0.0013693869,-0.009015799,0.009352714,-2.1617408,1.6460361
15.756313,-0.0028830767,0.0013918281,-0.008765608,0.0096312165,-2.0831914,1.6988555
15.761313,-0.002850294,0.0014142692,-0.00851959,0.009909302,-2.0043678,1.7518547
15.766314,-0.002817154,0.0014374554,-0.008275598,0.010191768,-1.9252622,1.8050462
15.771315,-0.0027831793,0.0014621615,-0.008030862,0.010482669,-1.8458724,1.8584372
15.776315,-0.0027493238,0.0014868379,-0.0077904463,0.010772467,-1.7662182,1.9119976
15.781315,-0.00271523,0.0015123188,-0.0075523555,0.01106599,-1.6862983,1.9657363
15.786316,-0.0026803017,0.00153929,-0.0073130727,0.011367023,-1.606101,2.019664
15.791316,-0.0026454926,0.001566261,-0.0070777237,0.0116662085,-1.5256536,2.0737476
15.796316,-0.0026105642,0.0015939474,-0.006844878,0.011967778,-1.4449489,2.1279986
15.801317,-0.0025749207,0.0016231537,-0.0066110194,0.012276173,-1.363981,2.182426
15.806317,-0.0025393963,0.0016523302,-0.006380707,0.012581438,-1.28277,2.2369974
15.811317,-0.0025037527,0.0016821921,-0.0061524212,0.012888104,-1.2013136,2.2917242
15.816318,-0.0024678707,0.0017127693,-0.005925387,0.0131958425,-1.1196145,2.346601
15.821319,-0.0024313927,0.0017448366,-0.0056973994,0.013508767,-1.037667,2.401638
15.826319,-0.0023950338,0.0017767847,-0.0054723322,0.013816804,-0.9554914,2.4568024
15.831319,-0.0023585558,0.0018094182,-0.0052487254,0.0141246915,-0.87308633,2.512104
15.83632,-0.0023214817,0.0018434823,-0.005023718,0.014436334,-0.79044247,2.5675542
15.84132,-0.002284646,0.0018773675,-0.00480181,0.014741659,-0.7075801,2.6231186
15.84632,-0.0022476912,0.001911819,-0.004580885,0.015045047,-0.62449634,2.6788092
15.851321,-0.0022101402,0.0019476712,-0.0043581426,0.015350908,-0.5411862,2.7346334
15.856321,-0.002172947,0.0019832551,-0.0041386485,0.015648812,-0.45766613,2.7905626
15.861321,-0.0021356344,0.0020193756,-0.0039197206,0.015943378,-0.37393755,2.8466024
15.8663225,-0.0020977259,0.0020567775,-0.0036985576,0.01623851,-0.28998917,2.9027658
15.871323,-0.002060175,0.0020938218,-0.0034802258,0.016523987,-0.20584317,2.9590187
15.876323,-0.0020223856,0.0021312833,-0.003261447,0.016804278,-0.12149435,3.015371
15.881324,-0.0019841194,0.002169937,-0.0030406713,0.017083377,-0.03694004,3.0718322
15.886324,-0.0019463301,0.0022081137,-0.0028229356,0.017350972,0.047804087,3.1283722
15.891324,-0.0019083023,0.0022465885,-0.0026043653,0.017611474,0.13273937,3.1849973
15.896325,-0.0018696785,0.0022861362,-0.0023828447,0.017868817,0.21787263,3.2417176
15.901325,-0.0018315315,0.002325058,-0.0021640062,0.01811266,0.30318207,3.2985017
15.906325,-0.0017931461,0.0023641586,-0.0019440651,0.018347502,0.3886726,3.3553576
15.911326,-0.0017542839,0.002404213,-0.0017214715,0.018577278,0.47435093,3.4122968
15.9163265,-0.0017158985,0.0024434626,-0.0015012324,0.018791407,0.5601939,3.4692843
15.921327,-0.0016772747,0.0024827123,-0.0012796223,0.018994331,0.64620906,3.5263298
15.926327,-0.0016386509,0.0025219023,-0.001057744,0.019185513,0.73239344,3.583432
15.931328,-0.001599431,0.0025618672,-0.00083231926,0.019369006,0.81874585,3.6405945
15.936328,-0.0015604496,0.002600789,-0.00060775876,0.019533992,0.9052506,3.6977851
15.941328,-0.0015214682,0.0026394725,-0.00038275123,0.01968509,0.9919107,3.7550159
15.946329,-0.0014818907,0.0026787221,-0.000154078,0.019826323,1.078728,3.8122928
15.951329,-0.00144279,0.00271675,7.265806e-05,0.019947141,1.1656834,3.8695836
15.956329,-0.001403451,0.0027543008,0.00030109286,0.020051748,1.2527841,3.9268973
15.96133,-0.0013636351,0.0027922392,0.0005326569,0.020144641,1.340028,3.9842412
15.966331,-0.0013241768,0.0028287172,0.00076290965,0.020214975,1.4273971,4.041582
15.971331,-0.0012844801,0.0028645992,0.0009948313,0.020267606,1.5148928,4.098928
15.976332,-0.0012443066,0.0029006004,0.0012298524,0.020306349,1.6025188,4.1562877
15.981332,-0.0012043715,0.002934873,0.0014640689,0.020320415,1.6902558,4.213624
15.986332,-0.0011644363,0.0029683113,0.001698643,0.020314991,1.7781038,4.2709503
15.991333,-0.001123786,0.00300169,0.0019373298,0.02029419,1.8660651,4.32827
15.996333,-0.0010834932,0.0030331612,0.0021744072,0.0202474,1.9541174,4.385549
16.001333,-0.0010430813,0.0030635,0.0024122,0.020179033,2.0422652,4.442796
16.006334,-0.0010020733,0.0030935407,0.0026532412,0.020093799,2.1305065,4.500017
16.011333,-0.00096189976,0.0031205416,0.002889812,0.019976377,2.2188172,4.557166
16.016335,-0.00092053413,0.0031479597,0.0031323135,0.019846141,2.3072145,4.6142874
16.021336,-0.0008791685,0.0031739473,0.0033746064,0.01969254,2.3956785,4.6713476
16.026335,-0.00083851814,0.0031966567,0.003612578,0.01950562,2.484189,4.7283125
16.031336,-0.0007969141,0.003219545,0.003854841,0.01930505,2.5727668,4.7852297
16.036337,-0.00075507164,0.0032407641,0.0040975213,0.019080162,2.6613886,4.8420606
16.041336,-0.00071406364,0.003258407,0.004334748,0.01882106,2.7500355,4.898775
16.046337,-0.000672102,0.00327605,0.0045755804,0.018547893,2.83872,4.9554152
16.051338,-0.0006299019,0.0032917857,0.0048161745,0.018249989,2.9274263,5.0119467
16.056337,-0.00058853626,0.0033037663,0.005050659,0.01791799,3.0161314,5.068334
16.061338,-0.00054621696,0.0033155084,0.005287975,0.017571747,3.10485,5.1246243
16.06634,-0.00050389767,0.0033251047,0.0055231154,0.017200768,3.1935604,5.180778
16.071339,-0.00046229362,0.0033307076,0.0057519376,0.016795814,3.2822459,5.2367635
16.07634,-0.0004197359,0.0033358932,0.005982697,0.016377091,3.37091,5.2926197
16.08134,-0.00037705898,0.0033386946,0.0062110126,0.01593411,3.4595413,5.3483143
16.08634,-0.00033533573,0.0033373833,0.006430894,0.015458524,3.5481136,5.403813
16.091341,-0.00029277802,0.0033353567,0.006651193,0.014969528,3.636638,5.4591546
16.096342,-0.0002502203,0.003330946,0.0068674088,0.014458358,3.7250924,5.514304
16.101341,-0.00020861626,0.0033220649,0.0070742667,0.013915002,3.813459,5.5692277
16.106342,-0.00016593933,0.0033124685,0.007281661,0.013360679,3.9017425,5.6239624
16.111343,-0.00012350082,0.0033002496,0.0074827373,0.012785673,3.9899225,5.6784773
16.116343,-8.201599e-05,0.0032835603,0.0076733828,0.012181222,4.0779824,5.7327356
16.121344,-3.9815903e-05,0.0032659173,0.007861704,0.011567414,4.165923,5.786775
16.126345,2.1457672e-06,0.0032456517,0.008042604,0.010935843,4.2537246,5.840562
16.131344,4.3153763e-05,0.0032206774,0.008212,0.010276794,4.3413706,5.8940587
16.136345,8.4757805e-05,0.0031949282,0.008377314,0.00961262,4.428859,5.9473076
16.141346,0.00012612343,0.003166318,0.008534163,0.008932948,4.516175,6.0002713
16.146345,0.00016617775,0.0031331182,0.008676589,0.008229971,4.6032925,6.052913
16.151346,0.00020694733,0.003098905,0.008814484,0.0075241923,4.6902194,6.1052723
16.156347,0.00024724007,0.0030620098,0.008941591,0.0068076253,4.7769322,6.157315
16.161346,0.0002862215,0.0030204654,0.00905326,0.0060713887,4.8634143,6.2090063
16.166348,0.000325799,0.0029780269,0.00915876,0.0053369403,4.949666,6.260381
16.171347,0.00036382675,0.0029309988,0.009246945,0.004585862,5.035658,6.3113832
16.176348,0.00040221214,0.0028831959,0.009327084,0.00383991,5.1213903,6.362049
16.181349,0.0004400015,0.0028327703,0.009394258,0.0030902624,5.206852,6.412346
16.186348,0.0004762411,0.002777934,0.009443313,0.0023292303,5.2920184,6.46224
16.191349,0.00051259995,0.0027223825,0.009482235,0.0015776753,5.37689,6.511766
16.19635,0.0005482435,0.0026643872,0.009506822,0.0008276701,5.461452,6.560893
16.20135,0.00058221817,0.0026021004,0.009511948,7.122755e-05,5.545684,6.609587
16.20635,0.0006161928,0.0025393367,0.009505659,-0.00067031384,5.6295853,6.657884
16.211351,0.000649333,0.0024744272,0.009483844,-0.0014044642,5.7131405,6.705755
16.21635,0.0006804466,0.002405405,0.009440273,-0.002139926,5.796334,6.753166
16.221352,0.00071144104,0.0023362637,0.0093842745,-0.0028544664,5.8791623,6.800154
16.226353,0.0007414818,0.0022651553,0.009311765,-0.0035567284,5.961615,6.8466897
16.231352,0.00076925755,0.0021903515,0.00921604,-0.004254043,6.043675,6.892742
16.236353,0.0007967949,0.0021157265,0.009107083,-0.004925132,6.12534,6.9383483
16.241354,0.00082314014,0.0020394325,0.008980364,-0.005578518,6.2066016,6.9834785
16.246353,0.0008471012,0.0019598603,0.008829862,-0.006221175,6.287442,7.0281043
16.251354,0.00087058544,0.0018808842,0.008665055,-0.006831825,6.367863,7.072265
16.256355,0.00089263916,0.0018007159,0.008481473,-0.00741899,6.4478555,7.1159334
16.261354,0.0009121895,0.001717627,0.008273929,-0.00799036,6.527407,7.1590805
16.266356,0.00093126297,0.0016354918,0.008052528,-0.0085250735,6.606518,7.201743
16.271357,0.0009485483,0.0015526414,0.0078110993,-0.009031117,6.6851788,7.243899
16.276356,0.00096333027,0.0014674067,0.007546425,-0.009515941,6.763385,7.2855234
16.281357,0.0009771585,0.0013836622,0.007266283,-0.0099589825,6.841131,7.3266535
16.286358,0.0009893179,0.0012996793,0.006967634,-0.010368943,6.9184184,7.3672667
16.291357,0.0009986162,0.0012137294,0.0066450536,-0.010753572,6.995238,7.4073405
16.296358,0.0010069609,0.001129806,0.0063081384,-0.011092246,7.071591,7.4469132
16.30136,0.0010133982,0.0010462403,0.005952835,-0.011393428,7.147476,7.4859657
16.306358,0.0010168552,0.0009613037,0.0055743754,-0.011665344,7.222887,7.5244765
16.31136,0.0010192394,0.0008788705,0.0051825047,-0.011888444,7.297828,7.562483
16.31636,0.0010194778,0.0007972717,0.004772693,-0.012071192,7.372298,7.599969
16.32136,0.001016736,0.0007148385,0.004341513,-0.012221932,7.4462976,7.636916
16.32636,0.0010129213,0.0006354451,0.0038987398,-0.012321353,7.5198307,7.6733627
16.331362,0.0010068417,0.00055754185,0.0034393966,-0.012377739,7.592899,7.7092957
16.33636,0.0009975433,0.00047928095,0.0029595792,-0.012400687,7.665502,7.744696
16.341362,0.0009871721,0.00040465593,0.0024703145,-0.012370706,7.7376466,7.779603
16.346363,0.00097453594,0.00033187866,0.0019667149,-0.01229763,7.809338,7.814005
16.351362,0.0009586811,0.0002593398,0.0014449656,-0.012189925,7.8805785,7.8478856
16.356363,0.00094139576,0.00019097328,0.00091436505,-0.012028933,7.9513736,7.881287
16.361364,0.00092184544,0.00012499094,0.00037190318,-0.011824846,8.021734,7.9141984
16.366364,0.0008991957,5.9723854e-05,-0.00018548965,-0.011586785,8.091659,7.946601
16.371365,0.0008751154,-9.536743e-07,-0.0007491708,-0.011296749,8.1611595,7.9785414
16.376364,0.00084781647,-6.0617924e-05,-0.0013266206,-0.010973692,8.23024,8.009986
16.381365,0.00081932545,-0.00011539459,-0.0019073486,-0.010599971,8.298911,8.040978
16.386366,0.00078845024,-0.00016707182,-0.0024960637,-0.010186076,8.367181,8.071508
16.391365,0.0007544756,-0.00021731853,-0.0030951798,-0.009741604,8.435057,8.101563
16.396366,0.00071942806,-0.00026232004,-0.0036942363,-0.009249628,8.502544,8.131183
16.401367,0.00068199635,-0.00030386448,-0.004298508,-0.008720696,8.569658,8.160361
16.406366,0.0006415844,-0.00034362078,-0.0049098134,-0.008164704,8.636405,8.189086
16.411367,0.00059998035,-0.00037789345,-0.005518943,-0.007565558,8.70279,8.217396
16.416368,0.00055634975,-0.00040841103,-0.006128788,-0.0069339275,8.768826,8.245284
16.421368,0.0005097389,-0.00043696165,-0.0067429543,-0.0062802434,8.834523,8.27274
16.426369,0.00046217442,-0.00045973063,-0.0073511302,-0.0055881143,8.899886,8.299799
16.43137,0.00041258335,-0.0004785657,-0.0079574585,-0.004868746,8.964927,8.326458
16.436369,0.00036036968,-0.000495255,-0.008563757,-0.0041328073,9.029655,8.352704
16.44137,0.00030720234,-0.00050616264,-0.009161681,-0.0033650398,9.094073,8.378573
16.446371,0.00025236607,-0.0005130768,-0.009753585,-0.0025764108,9.158195,8.4040575
16.45137,0.0001950264,-0.00051772594,-0.010342628,-0.0017772317,9.222029,8.429148
16.456371,0.00013697147,-0.00051659346,-0.010919899,-0.00095283985,9.285576,8.4538765
16.461372,7.736683e-05,-0.00051140785,-0.011488497,-0.00011396408,9.348848,8.47824
16.466372,1.5616417e-05,-0.0005041361,-0.01205042,0.0007279515,9.411853,8.50222
16.471373,-4.6610832e-05,-0.0004911423,-0.0125976205,0.001587987,9.474589,8.525852
16.476374,-0.00011014938,-0.00047421455,-0.013133287,0.0024554133,9.537068,8.549129
16.481373,-0.00017559528,-0.00045526028,-0.013659537,0.0033192635,9.599298,8.572036
16.486374,-0.0002411604,-0.00043070316,-0.014167845,0.0041943192,9.661273,8.594605
16.491375,-0.0003077984,-0.00040256977,-0.014662147,0.005068779,9.723003,8.616826
16.496374,-0.0003761053,-0.00037252903,-0.015144706,0.0059330463,9.784498,8.638687
16.501375,-0.00044429302,-0.00033724308,-0.015607208,0.0068008304,9.845743,8.660212
16.506376,-0.0005130768,-0.00029873848,-0.016052485,0.0076606274,9.906754,8.681392
16.511375,-0.00058341026,-0.00025868416,-0.016484767,0.008503199,9.967529,8.702211
16.516376,-0.0006532669,-0.00021362305,-0.016894698,0.009343028,10.028063,8.722699
16.521378,-0.0007234812,-0.00016570091,-0.017285943,0.010168195,10.08836,8.742842
16.526377,-0.00079476833,-0.000116705894,-0.017661601,0.010969222,10.14842,8.76262
16.531378,-0.00086534023,-6.330013e-05,-0.018013775,0.011760294,10.208233,8.78206
16.536379,-0.00093603134,-7.390976e-06,-0.01834622,0.012531102,10.267804,8.801148
16.541378,-0.0010074377,4.9233437e-05,-0.018661648,0.013272464,10.32713,8.819869
16.54638,-0.0010778904,0.00010967255,-0.018952847,0.013997614,10.386201,8.838242
16.55138,-0.0011479855,0.00017225742,-0.019222617,0.014697969,10.445018,8.856254
16.55638,-0.0012186766,0.00023496151,-0.01947552,0.015363514,10.503577,8.87389
16.56138,-0.0012880564,0.00030100346,-0.019703418,0.016008317,10.561861,8.891162
16.566381,-0.0013568401,0.0003684759,-0.01990974,0.01662308,10.619876,8.908064
16.57138,-0.0014258623,0.00043570995,-0.020098656,0.017199934,10.677611,8.924573
16.576382,-0.0014933348,0.0005055666,-0.020262748,0.017751515,10.735055,8.940707
16.58138,-0.001560688,0.0005748272,-0.0204086,0.0182634,10.792206,8.956438
16.586382,-0.0016264915,0.00064635277,-0.02053076,0.018748283,10.849046,8.971785
16.591383,-0.001691103,0.0007184744,-0.020631045,0.019198656,10.905578,8.9867325
16.596382,-0.0017555952,0.0007892847,-0.020714909,0.019606352,10.961788,9.001259
16.601383,-0.0018181801,0.0008620024,-0.020775199,0.019986272,11.017663,9.015385
16.606384,-0.0018794537,0.00093472004,-0.020814955,0.020330131,11.073198,9.029093
16.611383,-0.0019402504,0.0010055304,-0.020838588,0.020630062,11.12839,9.042366
16.616385,-0.0019989014,0.001077652,-0.020839602,0.020901263,11.183215,9.05522
16.621386,-0.0020561218,0.0011492968,-0.02082172,0.021136403,11.237672,9.067639
16.626385,-0.0021127462,0.0012184381,-0.020789325,0.021327436,11.291756,9.079607
16.631386,-0.0021669865,0.0012885332,-0.020735472,0.021490872,11.345442,9.09114
16.636387,-0.0022195578,0.0013574362,-0.020663798,0.021618009,11.398732,9.102224
16.641386,-0.0022714138,0.0014237165,-0.020579368,0.021704078,11.451617,9.1128435
16.646387,-0.0023207664,0.0014901161,-0.020475239,0.021762133,11.504082,9.123013
16.651388,-0.002368331,0.0015552044,-0.020355135,0.021787286,11.556119,9.132722
16.656387,-0.0024151802,0.0016169548,-0.020224571,0.021772027,11.607724,9.141953
